0.000681,0.46448,0.46448
0.000682,0.46647,0.46647
0.000683,0.46845,0.46845
0.000684,0.47043,0.47043
0.000685,0.47241,0.47241
0.000686,0.47439,0.47439
0.000687,0.47638,0.47638
0.000688,0.47837,0.47837
0.000689,0.48037,0.48037
0.00069,0.47783,0.47783
0.000691,0.47818,0.47818
0.000692,0.47846,0.47846
0.000693,0.47873,0.47873
0.000694,0.479,0.479
0.000695,0.47928,0.47928
0.000696,0.47957,0.47957
0.000697,0.47986,0.47986
0.000698,0.48017,0.48017
0.000699,0.48048,0.48048
0.0007,0.4759,0.4759
0.000701,0.47736,0.47736
0.000702,0.47868,0.47868
0.000703,0.47994,0.47994
0.000704,0.48117,0.48117
0.000705,0.48239,0.48239
0.000706,0.48944,0.48944
0.000707,0.49192,0.49192
0.000708,0.49434,0.49434
0.000709,0.49673,0.49673
0.00071,0.49909,0.49909
0.000711,0.50144,0.50144
0.000712,0.50378,0.50378
0.000713,0.50613,0.50613
0.000714,0.50846,0.50846
0.000715,0.5108,0.5108
0.000716,0.51314,0.51314
0.000717,0.51548,0.51548
0.000718,0.51782,0.51782
0.000719,0.52016,0.52016
0.00072,0.52251,0.52251
0.000721,0.52486,0.52486
0.000722,0.52721,0.52721
0.000723,0.52957,0.52957
0.000724,0.53193,0.53193
0.000725,0.5343,0.5343
0.000726,0.53668,0.53668
0.000727,0.53905,0.53905
0.000728,0.54143,0.54143
0.000729,0.54383,0.54383
0.00073,0.54527,0.54527
0.000731,0.54749,0.54749
0.000732,0.54966,0.54966
0.000733,0.55184,0.55184
0.000734,0.554,0.554
0.000735,0.55616,0.55616
0.000736,0.55832,0.55832
0.000737,0.56049,0.56049
0.000738,0.56267,0.56267
0.000739,0.56485,0.56485
0.00074,0.56056,0.56056
0.000741,0.5607,0.5607
0.000742,0.56078,0.56078
0.000743,0.56085,0.56085
0.000744,0.56093,0.56093
0.000745,0.56101,0.56101
0.000746,0.5611,0.5611
0.000747,0.5612,0.5612
0.000748,0.56131,0.56131
0.000749,0.56144,0.56144
0.00075,0.55782,0.55782
0.000751,0.55953,0.55953
0.000752,0.56107,0.56107
0.000753,0.56253,0.56253
0.000754,0.56395,0.56395
0.000755,0.56536,0.56536
0.000756,0.57283,0.57283
0.000757,0.57561,0.57561
0.000758,0.57831,0.57831
0.000759,0.58098,0.58098
0.00076,0.58363,0.58363
0.000761,0.58627,0.58627
0.000762,0.5889,0.5889
0.000763,0.59152,0.59152
0.000764,0.59414,0.59414
0.000765,0.59676,0.59676
0.000766,0.59937,0.59937
0.000767,0.60199,0.60199
0.000768,0.6046,0.6046
0.000769,0.60723,0.60723
0.00077,0.60985,0.60985
0.000771,0.61248,0.61248
0.000772,0.61511,0.61511
0.000773,0.61774,0.61774
0.000774,0.62037,0.62037
0.000775,0.62302,0.62302
0.000776,0.62565,0.62565
0.000777,0.6283,0.6283
0.000778,0.63095,0.63095
0.000779,0.63361,0.63361
0.00078,0.63518,0.63518
0.000781,0.63757,0.63757
0.000782,0.63991,0.63991
0.000783,0.64224,0.64224
0.000784,0.64457,0.64457
0.000785,0.64689,0.64689
0.000786,0.64921,0.64921
0.000787,0.65154,0.65154
0.000788,0.65387,0.65387
0.000789,0.65621,0.65621
0.00079,0.64992,0.64992
0.000791,0.64983,0.64983
0.000792,0.64968,0.64968
0.000793,0.64953,0.64953
0.000794,0.64937,0.64937
0.000795,0.64923,0.64923
0.000796,0.64911,0.64911
0.000797,0.649,0.649
0.000798,0.64891,0.64891
0.000799,0.64883,0.64883
0.0008,0.64631,0.64631
0.000801,0.64827,0.64827
0.000802,0.65002,0.65002
0.000803,0.65167,0.65167
0.000804,0.65328,0.65328
0.000805,0.65486,0.65486
0.000806,0.66271,0.66271
0.000807,0.66577,0.66577
0.000808,0.66875,0.66875
0.000809,0.67169,0.67169
0.00081,0.67461,0.67461
0.000811,0.67751,0.67751
0.000812,0.68041,0.68041
0.000813,0.6833,0.6833
0.000814,0.68618,0.68618
0.000815,0.68906,0.68906
0.000816,0.69194,0.69194
0.000817,0.69482,0.69482
0.000818,0.6977,0.6977
0.000819,0.70059,0.70059
0.00082,0.70348,0.70348
0.000821,0.70636,0.70636
0.000822,0.70925,0.70925
0.000823,0.71215,0.71215
0.000824,0.71505,0.71505
0.000825,0.71795,0.71795
0.000826,0.72085,0.72085
0.000827,0.72376,0.72376
0.000828,0.72667,0.72667
0.000829,0.72959,0.72959
0.00083,0.73252,0.73252
0.000831,0.73424,0.73424
0.000832,0.73677,0.73677
0.000833,0.73924,0.73924
0.000834,0.7417,0.7417
0.000835,0.74414,0.74414
0.000836,0.74659,0.74659
0.000837,0.74903,0.74903
0.000838,0.75148,0.75148
0.000839,0.75394,0.75394
0.00084,0.74532,0.74532
0.000841,0.74501,0.74501
0.000842,0.74463,0.74463
0.000843,0.74425,0.74425
0.000844,0.74388,0.74388
0.000845,0.74353,0.74353
0.000846,0.74319,0.74319
0.000847,0.74288,0.74288
0.000848,0.74259,0.74259
0.000849,0.74232,0.74232
0.00085,0.74146,0.74146
0.000851,0.74362,0.74362
0.000852,0.74554,0.74554
0.000853,0.74735,0.74735
0.000854,0.74911,0.74911
0.000855,0.75084,0.75084
0.000856,0.75887,0.75887
0.000857,0.76221,0.76221
0.000858,0.76547,0.76547
0.000859,0.76868,0.76868
0.00086,0.77187,0.77187
0.000861,0.77504,0.77504
0.000862,0.7782,0.7782
0.000863,0.78134,0.78134
0.000864,0.78451,0.78451
0.000865,0.78765,0.78765
0.000866,0.79079,0.79079
0.000867,0.79393,0.79393
0.000868,0.79707,0.79707
0.000869,0.80022,0.80022
0.00087,0.80336,0.80336
0.000871,0.8065,0.8065
0.000872,0.80965,0.80965
0.000873,0.81281,0.81281
0.000874,0.81597,0.81597
0.000875,0.81913,0.81913
0.000876,0.8223,0.8223
0.000877,0.82547,0.82547
0.000878,0.82865,0.82865
0.000879,0.83183,0.83183
0.00088,0.83503,0.83503
0.000881,0.83676,0.83676
0.000882,0.83941,0.83941
0.000883,0.84198,0.84198
0.000884,0.84452,0.84452
0.000885,0.84704,0.84704
0.000886,0.84956,0.84956
0.000887,0.85208,0.85208
0.000888,0.8546,0.8546
0.000889,0.84358,0.84358
0.00089,0.84309,0.84309
0.000891,0.84255,0.84255
0.000892,0.842,0.842
0.000893,0.84146,0.84146
0.000894,0.84095,0.84095
0.000895,0.84045,0.84045
0.000896,0.83999,0.83999
0.000897,0.83955,0.83955
0.000898,0.83914,0.83914
0.000899,0.83875,0.83875
0.0009,0.84011,0.84011
0.000901,0.84245,0.84245
0.000902,0.84451,0.84451
0.000903,0.84645,0.84645
0.000904,0.84833,0.84833
0.000905,0.85017,0.85017
0.000906,0.85786,0.85786
0.000907,0.86152,0.86152
